"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_impulse","converge_const","converge_sigmoid","impulseTOsigmoid_p","impulseTOsigmoid_padj","sigmoidTOconst_p","sigmoidTOconst_padj","isTransient","isMonotonous","allZero"
"F58E1.13","F58E1.13",3.0233461471942e-43,5.47387278065113e-43,-20.5580462634426,-125.16781804914,7,2,2.01957216180668,0,0,0,0.750383566624295,0.798214020293649,5.71453694000912e-45,1.15545026978411e-44,FALSE,TRUE,FALSE
"fbxb-47","fbxb-47",0,0,-84.6925832447347,-986.627301612929,7,2,27.9150146380499,0,0,0,3.41329143410742e-11,8.32586945214793e-11,0,0,FALSE,TRUE,FALSE
"F58E2.3","F58E2.3",1.23098081175365e-37,2.12038056055995e-37,-59.6489460381302,-151.142858269101,7,2,3.02941233421552,0,0,0,1.10964729939938e-19,4.08322851258101e-19,1.3072952891764e-20,2.03543629098056e-20,TRUE,FALSE,FALSE
"F58E2.4","F58E2.4",3.59755474944959e-155,1.18190707389193e-154,-58.7329881025531,-422.919354802559,7,2,10.0098897576725,0,0,0,1.21554824075747e-05,2.03445319655847e-05,1.19666894851702e-152,4.18925084018303e-152,TRUE,FALSE,FALSE
"F58E2.5","F58E2.5",2.69785201854139e-124,7.89903239936536e-124,-71.5349402360263,-364.302540800252,7,2,8.16817602854215,0,0,0,1.6709258326055e-07,3.19120902113888e-07,8.02219789423134e-120,2.49615619094583e-119,TRUE,FALSE,FALSE
"F58F9.1","F58F9.1",3.14314800245746e-54,6.24023262901684e-54,-71.9606897287506,-202.185769781592,7,2,6.95009515269731,0,0,0,1.73332447326847e-14,5.05754277530515e-14,1.80523014192367e-42,3.56512496851054e-42,TRUE,FALSE,FALSE
"F58F9.3","F58F9.3",9.86984718833184e-39,1.71623132912412e-38,-54.0604368971813,-148.11886727766,7,2,3.23738182461128,0,0,0,0.000286831911502111,0.000433732036893869,5.19131784083025e-37,9.73696741268464e-37,FALSE,TRUE,FALSE
"F58F9.4","F58F9.4",0.0654725914840512,0.0678811272309724,-12.3351780081188,-17.5188217707148,7,2,0.207898751879229,0,0,0,0.0104776557858982,0.0136570414719005,0.740975167704625,0.746065872123306,FALSE,FALSE,FALSE
"acox-3","acox-3",2.18669714011104e-122,6.35739307407216e-122,-93.0213957445488,-381.37116076693,7,2,17.0795733816044,0,0,0,3.35129807796184e-05,5.42214736198543e-05,3.32175460956364e-120,1.03558317657659e-119,TRUE,FALSE,FALSE
"F58F12.1","F58F12.1",0,0,-148.869709606477,-15343.7010570213,7,2,1418.99490401555,0,0,0,4.29712081266931e-75,4.86815773865368e-74,0,0,FALSE,TRUE,FALSE
"F58F12.3","F58F12.3",2.85769629089782e-52,5.57532638334307e-52,-10.5045799284039,-136.166612972601,7,2,1.48502080737796,0,0,0,6.96905787267884e-13,1.86346296177568e-12,4.2858827970045e-42,8.43416950323602e-42,TRUE,FALSE,FALSE
"myo-5","myo-5",1.12289192465235e-280,5.03676703319992e-280,-68.0680110370312,-722.118315695866,7,2,16.5459775560973,0,0,0,0.23445012133169,0.260121844871863,1.09552482395581e-282,5.20972144159043e-282,FALSE,TRUE,FALSE
"sdz-23","sdz-23",3.07441844379436e-12,3.86876119993825e-12,-19.255773638965,-50.6985663326224,7,2,0.861295963210471,0,0,0,1.74729856553399e-07,3.33154348609977e-07,5.86404924115442e-07,7.2257385780517e-07,TRUE,FALSE,FALSE
"F58H7.1","F58H7.1",0.00704568264919825,0.00754406548802636,-7.91290090514298,-15.878090243247,7,2,0.178199118140415,0,0,0,0.0472078535463363,0.0580059304131469,0.0201231026937134,0.0219521259939229,FALSE,FALSE,FALSE
"faah-3","faah-3",1.02856351242931e-16,1.38780317909883e-16,-13.2348270986914,-55.4114924698932,7,2,0.564301671734202,0,0,0,1.31606325768937e-05,2.1976647790771e-05,2.33447939313229e-13,3.26317023295635e-13,TRUE,FALSE,FALSE
"lgc-30","lgc-30",5.29741649519908e-267,2.31247363441929e-266,-30.0135068623459,-652.504827805128,7,2,8.85161355956825,0,0,0,0.13418825854032,0.152105816054598,9.48220290301587e-269,4.39260324711261e-268,FALSE,TRUE,FALSE
"F58H7.5","F58H7.5",1.41759630724363e-16,1.90712426513181e-16,-30.050701919984,-71.8949786878089,7,2,1.6928816858241,0,0,0,0.0013017970200439,0.00186213573736715,3.50339261072826e-15,5.04675116410957e-15,FALSE,TRUE,FALSE
"fbxc-8","fbxc-8",6.00136904596103e-243,2.49736887945116e-242,-82.3820520287347,-649.346648931168,7,2,24.8854908973433,0,0,0,0.304823361534747,0.334062366505891,5.19417669321311e-245,2.30675819480134e-244,FALSE,TRUE,FALSE
"cpd-1","cpd-1",2.46424130932603e-13,3.16693512018853e-13,-65.0290001666132,-99.1129573270901,7,2,6.20742141168702,0,0,0,0.000176926190831479,0.00027187371293435,5.1674761714305e-11,6.9201597740182e-11,TRUE,FALSE,FALSE
"F59A3.2","F59A3.2",2.63333159570197e-23,3.89074682928343e-23,-92.6954744690912,-150.513786572729,7,2,18.4731560260868,0,0,0,2.82734041328173e-07,5.3129216461726e-07,2.04791752364784e-18,3.09385047312593e-18,TRUE,FALSE,FALSE
"mrpl-24","mrpl-24",0,0,-133.423937776253,-1505.02963777212,7,2,400.872560066563,0,0,0,1.35369678369078e-19,4.95638106969772e-19,0,0,FALSE,TRUE,FALSE
"zipt-11","zipt-11",8.01802836400307e-102,2.12177667853075e-101,-121.537393520576,-362.266430115573,7,2,193.62280079801,0,0,0,8.26462743384898e-10,1.8502160652837e-09,5.75377528851472e-95,1.60534114617767e-94,FALSE,TRUE,FALSE
"rpa-4","rpa-4",8.77574529642169e-50,1.67841724906411e-49,-114.95197756353,-234.816589760749,7,2,52.6634174200638,0,0,0,4.33696783012092e-15,1.30367813517396e-14,2.14018942070587e-37,4.02966522438674e-37,TRUE,FALSE,FALSE
"F59A3.7","F59A3.7",1.87163947326959e-05,2.11521086108908e-05,-21.2772435947154,-36.0141704389911,7,2,0.534598562834887,0,0,0,0.999880172753121,1,1.78070512540222e-06,2.17013474226595e-06,FALSE,TRUE,FALSE
"pup-3","pup-3",1.29320927757225e-128,3.86070865995226e-128,-283.588757485355,-586.35221759697,7,2,61.9007519527274,0,0,0,5.72770685317042e-48,4.45209075120349e-47,8.93250082413646e-84,2.35603478052853e-83,TRUE,FALSE,FALSE
"F59A6.2","F59A6.2",0.157905020118422,0.159617935122214,-2.62587349791432,-6.61079921318316,7,2,0.0593997342148683,0,0,0,0.248628793460928,0.274248701976299,0.158655230965706,0.16491591839565,FALSE,FALSE,FALSE
"F59A6.4","F59A6.4",0.129525217808045,0.131507496931824,-2.62709690595954,-6.89015600552445,7,2,0.0593997490781279,0,0,0,0.0723660448259425,0.0853161480648691,0.351266264357341,0.356507394088686,FALSE,FALSE,FALSE
"F59A6.5","F59A6.5",0,0,-161.045620143214,-3191.6744865983,7,2,344.902937464176,0,0,0,3.61608403897104e-19,1.30035446781736e-18,0,0,FALSE,TRUE,FALSE
"F59A7.7","F59A7.7",5.80560982507958e-28,9.06374549584621e-28,-5.83263638171208,-74.629982039279,7,2,0.683103829461425,0,0,0,0.999779583051692,1,1.24781724889414e-29,2.16697854889824e-29,FALSE,TRUE,FALSE
"F59B1.2","F59B1.2",3.88766133715581e-31,6.27106147851599e-31,-71.812362446465,-148.070806567579,7,2,3.74226341527388,0,0,0,1.18071589159975e-17,3.98207549968193e-17,4.49926422690639e-16,6.56285184599692e-16,TRUE,FALSE,FALSE
"F59B1.8","F59B1.8",1.84367805381276e-199,6.91851347893751e-199,-84.2554011729217,-550.794615844168,7,2,35.3366885808985,0,0,0,2.30360970787311e-06,4.06440758461446e-06,2.53182750350618e-196,1.00407358386281e-195,TRUE,FALSE,FALSE
"F59C12.3","F59C12.3",5.73960816195373e-41,1.01824830173716e-40,-150.814479738748,-250.100470925465,7,2,497.314515635374,0,0,0,2.14999896219719e-10,4.99281666228478e-10,3.52183073526438e-33,6.35711939124366e-33,TRUE,FALSE,FALSE
"F59D6.1","F59D6.1",1.53171973350714e-06,1.76730989291931e-06,-27.2705649302245,-44.7511628466413,7,2,1.33648606506205,0,0,0,0.343340696052328,0.374163142098261,3.50954858320087e-07,4.3460925418483e-07,FALSE,TRUE,FALSE
"asp-8","asp-8",1.38748563923461e-15,1.8426275632343e-15,-7.82875548762908,-47.306719420349,7,2,0.504900515175293,0,0,0,5.19145966927716e-09,1.09932380570625e-08,7.19804107295007e-09,9.23073901336633e-09,TRUE,FALSE,FALSE
"chpf-2","chpf-2",1.85531864041619e-49,3.53875908686103e-49,-51.220053523975,-170.326578261828,7,2,5.52434476270097,0,0,0,2.68161559982703e-15,8.13211532821887e-15,7.33481071641257e-37,1.37397726654993e-36,FALSE,TRUE,FALSE
"F59E11.2","F59E11.2",0.0154469203199432,0.0164369506586009,-12.9725701858225,-19.9854255518489,7,2,0.237599635127558,0,0,0,0.63409557957802,0.677868357982576,0.00439521887395162,0.00491095948620558,FALSE,FALSE,FALSE
"F59E11.5","F59E11.5",4.55751949529055e-121,1.31717052319073e-120,-20.1413690204567,-305.43825245642,7,2,3.11862115168437,0,0,0,0.999811566305333,1,2.38826343524256e-123,7.53005962048606e-123,FALSE,TRUE,FALSE
"F59E11.7","F59E11.7",5.92897697705421e-20,8.37621924871535e-20,-25.5891351417629,-75.4706972996624,7,2,1.27711293343,0,0,0,0.138211867408694,0.15634787134205,1.23955619491701e-20,1.93052704262943e-20,FALSE,TRUE,FALSE
"nhr-194","nhr-194",1.7855690121884e-35,3.01068487035762e-35,-76.0479773579851,-162.480383463961,7,2,11.523969475051,0,0,0,7.90426706045468e-06,1.33919799560263e-05,3.60553704748117e-32,6.44042800470294e-32,TRUE,FALSE,FALSE
"nhr-195","nhr-195",3.51169457360696e-09,4.20844693882826e-09,-44.8550564668172,-68.867173030749,7,2,1.51470629721685,0,0,0,5.86682285199902e-05,9.33653022675974e-05,2.80156448949426e-06,3.39630178486517e-06,TRUE,FALSE,FALSE
"nhr-143","nhr-143",1.48325393964961e-43,2.69001426044453e-43,-60.9388661264273,-166.270988170171,7,2,7.42524594781084,0,0,0,4.26798186403426e-14,1.21712605041741e-13,4.13211643707064e-32,7.37858319472927e-32,FALSE,TRUE,FALSE
"F59E12.1","F59E12.1",0,0,-146.456455463267,-2249.96325368704,7,2,254.741042378275,0,0,0,1.45718598655803e-24,6.46430800476114e-24,0,0,FALSE,TRUE,FALSE
"npl-4.1","npl-4.1",1.3182283742945e-107,3.58851057446835e-107,-103.152366096984,-357.280655004767,7,2,78.3324407942715,0,0,0,9.8779708204083e-12,2.48157655595765e-11,7.4462223323999e-99,2.12498761233172e-98,FALSE,TRUE,FALSE
"npl-4.2","npl-4.2",2.82243078932843e-72,6.35214389986928e-72,-97.6797650175572,-269.875254252612,7,2,99.650491579706,0,0,0,0.173459478755249,0.194555086412953,1.40205528910982e-73,3.49235681639978e-73,FALSE,TRUE,FALSE
"F59E12.6","F59E12.6",2.05875574920036e-10,2.5200608529126e-10,-40.9173602061118,-67.9362151777647,7,2,1.42560639374054,0,0,0,2.98984435833635e-06,5.23450053222635e-06,2.72127900854161e-06,3.29971710392623e-06,TRUE,FALSE,FALSE
"F59E12.8","F59E12.8",3.08155900009421e-05,3.46018058372353e-05,-12.4684952015658,-26.6533419811517,7,2,0.237599945699659,0,0,0,0.999916800849611,1,3.03789087516976e-06,3.67368080403659e-06,FALSE,TRUE,FALSE
"F59E12.9","F59E12.9",9.46906035981132e-269,4.14924495951395e-268,-149.284895534628,-775.810250065617,7,2,385.895422393684,0,0,0,7.59047164872075e-16,2.36684706864656e-15,2.89803315328382e-256,1.31418262908828e-255,FALSE,TRUE,FALSE
"ddl-1","ddl-1",3.98083790789925e-62,8.40208011432886e-62,-119.244250723567,-267.850377033405,7,2,104.236662700956,0,0,0,8.88466504523935e-10,1.98406545497027e-09,4.16762238834169e-55,9.12608537387346e-55,TRUE,FALSE,FALSE
"sam-4","sam-4",7.33729511342346e-226,2.9380162574143e-225,-211.511984406521,-739.023660981134,7,2,273.568662554093,0,0,0,0.999806188472492,1,2.08284035060912e-228,8.89940877078441e-228,FALSE,TRUE,FALSE
"cgt-3","cgt-3",3.00071950687656e-62,6.33922148740099e-62,-141.984911237919,-290.876537503587,7,2,161.440708964827,0,0,0,9.53993220335824e-22,3.8218997775929e-21,2.59003124530266e-43,5.15734853082068e-43,TRUE,FALSE,FALSE
"F59G1.4","F59G1.4",6.39205203549703e-08,7.50464429861245e-08,-21.8229507735797,-42.7352339920084,7,2,0.683098898565717,0,0,0,0.00139152368848011,0.00197697659134465,2.62722929718837e-06,3.18663482807718e-06,FALSE,TRUE,FALSE
"F59G1.8","F59G1.8",2.54598773165616e-280,1.14105833255571e-279,-107.020393815784,-760.250207207415,7,2,92.243150069925,0,0,0,5.07331737026239e-08,1.00179996724645e-07,1.13573455391108e-275,5.33328772024485e-275,FALSE,TRUE,FALSE
