,p,padj,loglik_full,loglik_red,df_full,df_red,mean,converge_impulse,converge_const,converge_sigmoid,impulseTOsigmoid_p,impulseTOsigmoid_padj,sigmoidTOconst_p,sigmoidTOconst_padj,isTransient,isMonotonous,allZero
Y57G11C.36,0.989609766483454,0.999999378271023,-38.5472452382211,-38.8290376004592,7,2,60.1479638525867,0,0,0,0.914377940292554,1.0,0.943412804067941,0.999999999918703,False,False,False
anoh-2,0.725321010457093,0.999999378271023,-32.1543632314464,-33.572138905662,7,2,20.948842453563,0,0,0,0.692920939433693,1.0,0.551534015135788,0.963784867251397,False,False,False
Y57G11C.38,0.0515325958391299,0.19764077776789,-22.243797652549,-27.7399544392875,7,2,12.0566579238045,0,0,0,0.0853322745466308,0.519426644027702,0.108258120029334,0.322535167229648,False,False,False
Y57G11C.39,2.23027344099752e-17,2.26902437535148e-15,-28.2145297676719,-71.9738030739405,7,2,32.8670838879373,0,0,0,0.0145390653620965,0.197720083479147,4.89051790346786e-17,3.81406357598632e-15,False,True,False
Y57G11C.40,0.0005939848042503,0.0055307978211065,-63.0188251846328,-73.8746231437109,7,2,573.076407551861,0,0,0,0.0011615958120201,0.0374362705079363,0.0421361463382271,0.158415012307932,False,False,False
Y57G11C.41,0.0050967385511916,0.0325988044352611,-35.3612234681991,-43.7132298725977,7,2,18.6674047451673,0,0,0,1.0,1.0,2.35101453596706e-06,3.98881264299412e-05,False,True,False
Y57G11C.42,1.99371196027146e-09,6.79788358241349e-08,-17.048781618285,-41.6626305845061,7,2,7.2551963995976,0,0,0,1.0,1.0,3.0031271678675296e-11,1.2579270950035e-09,False,True,False
Y57G11C.43,0.0427549124299818,0.170922782175481,-41.1411133653164,-46.8779976801142,7,2,191.605935306714,0,0,0,0.0953007295231704,0.548416264960894,0.0795194095547195,0.255402203115239,False,False,False
nlp-56,0.0068989933983687,0.0415292924568753,-17.3883169567632,-25.3787363680896,7,2,7.66722819410479,0,0,0,0.117670903678949,0.612478789207983,0.0084804106569515,0.0443766335364665,False,False,False
Y57G11C.46,0.0694142242028784,0.246813901473005,-17.0718171983114,-22.1784290087487,7,2,2.95188986667094,0,0,0,1.0,1.0,0.0054745856465844,0.0310358437699544,False,False,False
pnc-2,0.182378309129835,0.479860617274325,-19.2661122498539,-23.0447806807578,7,2,6.87301700669971,0,0,0,0.256045400145626,0.900048727936021,0.184478499623464,0.475089732658661,False,False,False
Y57G11C.48,0.0422175905131025,0.169014040749562,-6.21619415883788,-11.9692948087252,7,2,1.24818962446733,0,0,0,0.203865828029524,0.795183760283163,0.0397404021282358,0.151720662688799,False,False,False
lgc-8,0.400381056732237,0.795353081456834,-4.54214795182164,-7.10647830296877,7,2,0.361127615749082,0,0,0,0.569612334059567,1.0,0.26113366050735,0.599863751297275,False,False,False
phf-14,0.381325801540788,0.772502154786131,-34.069003354224,-36.7148601852092,7,2,53.9465100739172,0,0,0,0.48109180613527,1.0,0.280609256126453,0.630743793159906,False,False,False
tcc-1,0.644765199210717,0.999999378271023,-33.2939206501724,-34.9736054726901,7,2,26.1004964894742,0,0,0,1.0,1.0,0.289741163638958,0.642484597570717,False,False,False
prp-6,0.907386157997284,0.999999378271023,-56.2187204309873,-56.9930543124826,7,2,406.211478565475,0,0,0,0.893909280841214,1.0,0.72335546982291,0.999999999918703,False,False,False
ebp-1,0.916713180568254,0.999999378271023,-22.3386577382715,-23.07274414746,7,2,5.47555189900621,0,0,0,0.854850645263069,1.0,0.76393266763937,0.999999999918703,False,False,False
Y59A8B.8,0.95668934914239,0.999999378271023,-46.8593772859575,-47.3945812750626,7,2,135.059299497778,0,0,0,0.950901791471332,1.0,0.808578504597207,0.999999999918703,False,False,False
nova-1,0.963679455868024,0.999999378271023,-59.1617504058991,-59.6547981335632,7,2,539.837142408807,0,0,0,1.0,1.0,0.795530224217063,0.999999999918703,False,False,False
fbxa-106,0.298502304477479,0.663463789954983,-4.6428034005111,-7.68285547411288,7,2,0.362295483195863,0,0,0,0.888221279748708,1.0,0.119501691726501,0.347035923024028,False,False,False
Y59A8B.12,0.0225739407952486,0.104373975848585,-3.27090497571939,-9.81457279854433,7,2,0.837284072754413,0,0,0,0.0384404440456632,0.340417382778283,0.0869406443854937,0.273292292509888,False,False,False
slr-2,0.0270502762517166,0.12035485251861,-33.1411482559999,-39.4586439023196,7,2,57.4143401347721,0,0,0,0.0020249044128152,0.0550742787886316,0.9725171622184,0.999999999918703,False,False,False
lon-8,0.0013380006111845,0.0109554620809051,-23.4169183101309,-33.3378987473223,7,2,34.0316794337935,0,0,0,0.067394472674419,0.464453689310305,0.0023551023565556,0.0158383158004474,False,False,False
Y59A8B.21,0.224080845356398,0.550176101367108,-2.32590845701556,-5.80292891863306,7,2,0.325369313591301,0,0,0,0.141097270759086,0.668709613265015,0.385890223957409,0.775309043311878,False,False,False
snx-6,0.999897765767195,0.999999378271023,-44.2091133666304,-44.2505711896706,7,2,77.8452022755003,0,0,0,0.962681345913439,1.0,0.999849525438127,0.999999999918703,False,False,False
gck-3,0.858312969163449,0.999999378271023,-45.5563121299895,-46.5228966368183,7,2,133.92138408041,0,0,0,0.433451284234308,1.0,0.967149418793523,0.999999999918703,False,False,False
Y59A8B.24,0.725160357629536,0.999999378271023,-21.2140903779283,-22.6323882545671,7,2,5.45874327004856,0,0,0,0.394491533186425,1.0,0.806991096810669,0.999999999918703,False,False,False
abhd-3.1,1.4232914159869799e-11,6.83373524764359e-10,-26.5680659212503,-56.4021692853014,7,2,36.9996975004566,0,0,0,5.07851681299971e-13,4.48052145826899e-10,0.383823650925705,0.772242681936609,True,False,False
Y60A3A.8,0.47022443564848,0.869490193033003,-28.456481222952,-30.7427983367887,7,2,15.5492499692952,0,0,0,0.210690825620239,0.808402200178119,0.692018828583886,0.999999999918703,False,False,False
Y60A3A.9,0.959839561108397,0.999999378271023,-50.7173178585163,-51.2339430589633,7,2,318.494973604327,0,0,0,1.0,1.0,0.735746032366523,0.999999999918703,False,False,False
fars-2,0.912958886845856,0.999999378271023,-42.0463603263665,-42.7968408346379,7,2,65.4953688645721,0,0,0,0.698035036714332,1.0,0.853769985157632,0.999999999918703,False,False,False
algn-7,0.305737398151899,0.673290033122028,-32.3075766376032,-35.3100524696817,7,2,28.0957367539612,0,0,0,0.13705531366941,0.658275878787817,0.566160181222464,0.972554396218207,False,False,False
Y60A3A.16,0.795015070696962,0.999999378271023,-19.5301823217442,-20.7182755378472,7,2,4.19430691260245,0,0,0,0.483435453348896,1.0,0.819992149461337,0.999999999918703,False,False,False
Y60A3A.19,0.990218602239591,0.999999378271023,-39.9638829407292,-40.2383888102014,7,2,124.963909404801,0,0,0,0.944838067505443,1.0,0.932809235509763,0.999999999918703,False,False,False
Y60A3A.21,0.704037274841236,0.999999378271023,-53.7065093761003,-55.1933704853567,7,2,327.466330101003,0,0,0,0.678419690182269,1.0,0.532392893686182,0.947808834414863,False,False,False
Y60A3A.23,0.0012063876522562,0.0100884882104559,-13.3605404235945,-23.4013738592446,7,2,3.08786187125484,0,0,0,0.0214249276604432,0.247693922076016,0.0061448161864157,0.0340692165308108,False,False,False
Y60A9.3,0.0067566715074598,0.0408372240528608,-5.9609819907637,-13.9763846460903,7,2,0.806033677339321,0,0,0,0.0022189488589138,0.057790926369792,0.282799055737986,0.633149187657803,False,False,False
Y62E10A.2,0.986118136903836,0.999999378271023,-53.2862158361147,-53.6060188419941,7,2,275.418007193381,0,0,0,0.934740666851569,1.0,0.917872232350435,0.999999999918703,False,False,False
srsx-25,0.330062275522505,0.706361291885336,-3.94142917713645,-6.82246890037626,7,2,0.347178268546377,0,0,0,0.101866278075959,0.569257474790276,0.754469920969841,0.999999999918703,False,False,False
Y62E10A.6,0.621871763643542,0.988774703265627,-48.3421024717239,-50.0971133177813,7,2,283.389582482251,0,0,0,1.0,1.0,0.248079394834683,0.580167120193238,False,False,False
emc-3,0.998919062480094,0.999999378271023,-63.711517894198,-63.820053337011,7,2,1133.13477148017,0,0,0,0.964228961543638,1.0,0.986048041835849,0.999999999918703,False,False,False
Y62E10A.13,0.002321000970173,0.017325885613412,-41.4193873255109,-50.699173512396,7,2,160.898924634979,0,0,0,0.0863274460208973,0.522147791402063,0.0034058845275249,0.0212826321339277,False,False,False
memi-2,0.120450297011523,0.359770713629846,-7.84984145513523,-12.2134676530567,7,2,0.694533592069229,0,0,0,1.0,1.0,0.0256033185768684,0.10804676981497,False,False,False
cyp-31A5,0.0315159230301899,0.135592432031137,-9.15226412726924,-15.2773561102317,7,2,1.17948605679417,0,0,0,0.0823894212109631,0.509919213928445,0.06412537518222,0.21780408952652,False,False,False
gcl-1,0.361360022856171,0.748249601132126,-27.8482679304325,-30.5827547823712,7,2,22.5708414719347,0,0,0,0.320699481419954,0.971716555186085,0.362602259381913,0.742240935822954,False,False,False
aptf-2,0.893877445999687,0.999999378271023,-28.0398584829156,-28.8699495741999,7,2,21.8252143690368,0,0,0,0.507170719862347,1.0,0.959582704257792,0.999999999918703,False,False,False
Y62E10A.19,0.575756497509511,0.948606840987311,-26.9594827933018,-28.8689904506024,7,2,13.2108450038151,0,0,0,0.215522186269113,0.817835918685841,0.861472349312948,0.999999999918703,False,False,False
Y62F5A.9,0.853209677966082,0.999999378271023,-36.6657390866066,-37.6509964085649,7,2,39.5167815957162,0,0,0,0.415673765629648,1.0,0.975164511185745,0.999999999918703,False,False,False
Y62H9A.9,0.0550794684393223,0.207931273988402,-4.62911166581982,-10.0388405169115,7,2,0.818111384900227,0,0,0,0.160914449540724,0.714073677999641,0.0667999601729566,0.224404625845182,False,False,False
Y62H9A.11,0.0092859084097533,0.0527154417038855,-4.59125181644843,-12.2240320661544,7,2,0.583086134699398,0,0,0,0.0211760630596546,0.246900632566164,0.0561420927759341,0.196894852577661,False,False,False
Y62H9A.13,0.24012045004843,0.574206381989435,-10.1511316041845,-13.5247939502346,7,2,1.59106147866271,0,0,0,0.120130326204354,0.614762523810881,0.473672446763664,0.887629037068014,False,False,False
fbxb-100,0.0393395609968056,0.160589139106682,-35.9275671746804,-41.7710048162954,7,2,65.8601827344436,0,0,0,0.194004388104303,0.776648907856919,0.0383059531745427,0.147658884492585,False,False,False
fbxb-101,0.0015414660426437,0.0123142810741139,-40.1026680294563,-49.8594612445758,7,2,94.5569587292681,0,0,0,0.849292103266345,1.0,0.0002501194147319,0.0023569330162588,False,False,False
tdpt-1,0.361846835085511,0.748283584425905,-23.4982093280557,-26.2304930478479,7,2,10.4817618955358,0,0,0,0.857187957079181,1.0,0.160698493645989,0.429056163477734,False,False,False
Y63D3A.7,0.0691986050657522,0.24633178453179,-47.5707486349362,-52.6814674704064,7,2,359.508740196306,0,0,0,0.868745835002047,1.0,0.0190828562789275,0.0852326986694529,False,False,False
Y63D3A.8,0.84549595751919,0.999999378271023,-48.9046874085701,-49.9178307188615,7,2,174.784816762106,0,0,0,1.0,1.0,0.50645877483415,0.922199363105186,False,False,False
fbxb-93,0.930686463579252,0.999999378271023,-28.4610421615406,-29.1314017372216,7,2,11.7026061166287,0,0,0,0.689895640596245,1.0,0.89682389294817,0.999999999918703,False,False,False
fbxb-56,0.520317729418938,0.913428021552734,-33.9425782151155,-36.0449948335567,7,2,31.7063078748214,0,0,0,0.305084621680698,0.959361666216248,0.608320164791504,0.996414354117139,False,False,False
ilcr-1,0.00225279586572,0.0169061490911768,-20.5092889105632,-29.8239604307862,7,2,18.4084207505132,0,0,0,1.0,1.0,0.0001270619763295,0.0013130357671065,False,False,False
Y64G10A.7,0.321842938741241,0.693926214032589,-33.512755851583,-36.4340274907908,7,2,33.0406054700042,0,0,0,1.0,1.0,0.0352163372808876,0.138433254541078,False,False,False
Y65A5A.1,0.69230972866794,0.999999378271023,-53.0226782284192,-54.5475732052121,7,2,383.231898412663,0,0,0,0.637763319833017,1.0,0.541821134193789,0.95819933979949,False,False,False
Y65A5A.2,0.134374783145918,0.389006986215171,-6.53537305087815,-10.7472669234135,7,2,0.579104975903488,0,0,0,0.602750033595376,1.0,0.0598823452742417,0.206371871555468,False,False,False
fbxa-220,7.67088081465486e-23,1.2166534110075101e-20,-87.8651760512322,-144.586059344307,7,2,762.8924199304,0,0,0,1.0,1.0,6.628011126274631e-44,2.22764297758316e-41,False,True,False
Y66A7A.2,0.768338855323415,0.999999378271023,-45.439450674152,-46.7164594375597,7,2,235.454877494773,0,0,0,0.449869292397951,1.0,0.81179506238481,0.999999999918703,False,False,False
ceh-91,0.988979050987786,0.999999378271023,-30.4511202822599,-30.7402264870833,7,2,14.5076980074523,0,0,0,0.971009466427061,1.0,0.914614808395102,0.999999999918703,False,False,False
Y66A7A.7,0.0824403024210472,0.277938215661692,-16.149161423277,-21.0273439958664,7,2,4.97888726533975,0,0,0,1.0,1.0,0.0059469400258271,0.0331413365197697,False,False,False
Y66D12A.1,0.481686252583516,0.881447127491433,-1.12513620658215,-3.36840659778086,7,2,0.115600216670119,0,0,0,0.298775460202662,0.953979931760779,0.557921185116977,0.967916949393107,False,False,False
ceh-92,0.0053325136910552,0.0337550507905543,-4.20385441765269,-12.5020267638935,7,2,0.692515428395875,0,0,0,0.0198122137582573,0.237297061249886,0.0327552968626907,0.130429836534201,False,False,False
Y66D12A.6,0.441106378298316,0.842350870678982,-1.02640644738415,-3.42509274180659,7,2,0.114509519623529,0,0,0,0.262642098308169,0.910699056673571,0.547183948432582,0.961898955924574,False,False,False
Y66D12A.7,0.889095049847498,0.999999378271023,-25.0199720326191,-25.869196736268,7,2,18.9285220848172,0,0,0,0.471719661877866,1.0,0.978279086326876,0.999999999918703,False,False,False
Y66D12A.8,0.922782179800349,0.999999378271023,-46.9926245186896,-47.6995952208581,7,2,203.580632046669,0,0,0,1.0,1.0,0.667231416094374,0.999999999918703,False,False,False
Y66D12A.9,0.998134233701793,0.999999378271023,-55.7301846720353,-55.8662617359748,7,2,348.68748575172,0,0,0,0.997653577190079,1.0,0.966028267111316,0.999999999918703,False,False,False
Y66D12A.10,0.999630925601014,0.999999378271023,-49.4182134568721,-49.488056504389,7,2,179.292602646284,0,0,0,0.957936566793337,1.0,0.99673969450262,0.999999999918703,False,False,False
Y66D12A.11,0.105426816399585,0.329103259685215,-2.37565901590862,-6.92196360799875,7,2,0.393892602094136,0,0,0,0.105324686257185,0.576104608718242,0.204298783260349,0.507546924410961,False,False,False
ztf-29,0.878126738999645,0.999999378271023,-32.1671671318954,-33.0592638710925,7,2,21.4231324568956,0,0,0,1.0,1.0,0.520836024488085,0.935503412860899,False,False,False
Y66D12A.13,2.2343473050234697e-11,1.04038935152693e-09,-27.5431265440005,-56.9030165689607,7,2,18.5884923462317,0,0,0,1.43616666020949e-08,4.40715838598199e-06,4.88709166745815e-05,0.0005682552386971,True,False,False
nrps-1,0.0001098498584318,0.0012965222421603,-7.55634872739197,-20.3234145222422,7,2,1.67112869616657,0,0,0,6.41038256697963e-05,0.0040039362971453,0.101201162046081,0.305377426986423,False,False,False
xpb-1,0.54142117606251,0.928300901408769,-41.0743514172705,-43.1022138482433,7,2,89.5530714480375,0,0,0,1.0,1.0,0.204206222004018,0.507406271749467,False,False,False
Y66D12A.16,0.668332670347098,0.999999378271023,-14.2702008743513,-15.8729671952027,7,2,2.01892702844859,0,0,0,0.428396085432996,1.0,0.679936965983492,0.999999999918703,False,False,False
such-1,0.816415206303704,0.999999378271023,-26.1628671763403,-27.2781281942235,7,2,10.1173094308452,0,0,0,0.433402923539306,1.0,0.90589802632515,0.999999999918703,False,False,False
Y66D12A.19,0.694533428217728,0.999999378271023,-18.9136117842908,-20.4312943122229,7,2,4.33275064576301,0,0,0,0.556819364085172,1.0,0.601035695781817,0.990945335396774,False,False,False
Y66D12A.21,0.987393466876394,0.999999378271023,-45.2465243091768,-45.553097002102,7,2,90.7704717242567,0,0,0,0.904566434717369,1.0,0.937638694681014,0.999999999918703,False,False,False
nars-2,0.323681194753124,0.696582483148764,-40.0671450011887,-42.9793505650968,7,2,126.793251130391,0,0,0,0.560044373445989,1.0,0.19804209398689,0.497707544960623,False,False,False
Y66D12A.24,0.0235886463865924,0.108214927654578,-20.1626409343185,-26.6514906923133,7,2,10.4594287606218,0,0,0,0.47114663141867,1.0,0.0094268354738358,0.0484592897118232,False,False,False
oac-56,0.0034588048523299,0.0238799508861096,-5.25018156243061,-14.0613944433605,7,2,1.13986691355482,0,0,0,0.0094395241497327,0.151246677522846,0.0402612630702647,0.153023152800177,False,False,False
fbxa-83,0.0405976712535031,0.164346638203169,-32.3243818607995,-38.1275830556053,7,2,38.725798259674,0,0,0,0.878221423789371,1.0,0.0099915799251869,0.0506431390391162,False,False,False
fbxa-126,0.704646759633272,0.999999378271023,-1.45629613498913,-2.94118057943798,7,2,0.111834880654542,0,0,0,0.402500176477449,1.0,0.765104020704152,0.999999999918703,False,False,False
ssu-2,0.000450994580798,0.0043485242503725,-51.6678854306719,-62.8382284140432,7,2,988.265778230074,0,0,0,1.0,1.0,4.28702470083488e-07,8.41663987162519e-06,False,True,False
Y67A10A.7,0.828506394242297,0.999999378271023,-20.4252220586293,-21.4985374749228,7,2,6.1896932835071,0,0,0,0.721656844199297,1.0,0.68360504874667,0.999999999918703,False,False,False
paqr-3,0.0232830795531395,0.107021801032927,-17.3072316796777,-23.8123472557433,7,2,7.2853431327406,0,0,0,0.609353034628402,1.0,0.0073166044292788,0.0393302315779512,False,False,False
Y67A10A.9,0.307100311072893,0.675027715836961,-21.9198005833176,-24.9152766502845,7,2,7.44562290372462,0,0,0,0.244636363364065,0.876691268151089,0.365424456918133,0.745566952394239,False,False,False
Y67A10A.10,0.0002677610449434,0.0027528877716106,-13.0509761868608,-24.8137547015481,7,2,5.57720881418016,0,0,0,0.224229105537566,0.835590827288355,0.0001314539207279,0.0013544551423328,False,False,False
cpsf-3,0.591368711265609,0.962858078518119,-48.1463701865923,-50.0030782599963,7,2,212.14579084268,0,0,0,1.0,1.0,0.189738049978215,0.482932259915702,False,False,False
Y67H2A.2,0.999167732655486,0.999999378271023,-57.8467941813706,-57.9442460699217,7,2,421.115982942711,0,0,0,0.928937194022903,1.0,0.997287649872569,0.999999999918703,False,False,False
micu-1,0.995522169165011,0.999999378271023,-62.8087638819547,-63.0052274268457,7,2,798.874376432026,0,0,0,1.0,1.0,0.938905308088517,0.999999999918703,False,False,False
kdp-1,0.919795356637779,0.999999378271023,-76.3093404845857,-77.0297554567602,7,2,4735.59850044562,0,0,0,1.0,1.0,0.689052228381657,0.999999999918703,False,False,False
Y67H2A.7,0.996441382712678,0.999999378271023,-44.8553352184521,-45.0336306660086,7,2,91.5320447757388,0,0,0,0.860655308285074,1.0,0.996491003228957,0.999999999918703,False,False,False
Y67H2A.10,0.0044505404949148,0.0291932293802128,-42.959466899686,-51.4725228119165,7,2,166.399228552546,0,0,0,1.0,1.0,0.0002734245555451,0.0025505207998583,False,False,False
clec-242,0.0866765090139899,0.287698492886609,-2.28820153070806,-7.09928967232134,7,2,0.387577380749294,0,0,0,0.0901769781905199,0.534009823950957,0.186233501683104,0.477887592747434,False,False,False
Y68A4B.3,0.0001553714857774,0.0017392735077199,-21.0956332188124,-33.4730395712283,7,2,5.11608016520769,0,0,0,1.0,1.0,2.54416959271906e-07,5.18981184549455e-06,False,True,False
Y69E1A.1,0.106597515050194,0.331146681876879,-4.24359382696962,-8.77483801736639,7,2,0.672357754815621,0,0,0,0.179641245515975,0.750463397959013,0.131128972386969,0.370648092553956,False,False,False
Y69E1A.2,0.709961221376526,0.999999378271023,-1.48006855400002,-2.94771501579303,7,2,0.111687812414366,0,0,0,0.408298168995112,1.0,0.766517823019417,0.999999999918703,False,False,False
Y69E1A.4,1.20229655607322e-06,2.42798543426747e-05,-37.9925982633248,-55.7365483249559,7,2,61.1469115706621,0,0,0,1.0,1.0,8.07775183210318e-08,1.85407390019461e-06,False,True,False
Y69E1A.5,0.0127787850453988,0.0672326983603612,-70.7731473350782,-78.0181614488625,7,2,5856.51536832224,0,0,0,0.287281972315181,0.939720575968264,0.0073987765325876,0.0396793382878574,False,False,False
Y69H2.1,0.0212385307585091,0.0993054323243175,-1.85937050337619,-8.47890446688142,7,2,0.364319840299059,0,0,0,0.0255811534720455,0.273770706907805,0.116209981493365,0.34015186435893,False,False,False
Y69H2.3,0.508481538553911,0.907452596617916,-13.6628368210745,-15.8077666834497,7,2,2.05750903768741,0,0,0,0.118266455118106,0.613317149319321,0.999239388657963,0.999999999918703,False,False,False
Y69H2.7,0.325167950445159,0.698322042976397,-38.0804488845939,-40.9853509831302,7,2,69.8237533788212,0,0,0,1.0,1.0,0.0358412787677394,0.140498609021219,False,False,False
Y69H2.9,0.722123346061341,0.999999378271023,-21.5399566885006,-22.9681235433843,7,2,6.90579729675878,0,0,0,1.0,1.0,0.1420724412725,0.393003053302491,False,False,False
Y69H2.10,0.444961699059734,0.845481133924783,-4.72899289949711,-7.11253505940926,7,2,0.366296450073413,0,0,0,0.643251475305111,1.0,0.274192797005554,0.620114321922428,False,False,False
col-42,0.192958000124144,0.497769577805632,-2.04123993600509,-5.73816366154601,7,2,0.318713011931081,0,0,0,0.121162640005708,0.618095603110086,0.365770891932172,0.745807007152179,False,False,False
Y70C5C.1,0.748243494040643,0.999999378271023,-11.7419591849929,-13.0850093555117,7,2,1.30136069641765,0,0,0,0.762586789115742,1.0,0.543058190852908,0.959065359949912,False,False,False
hex-5,0.244437731612631,0.580283922929414,-23.5239357027716,-26.8707678250663,7,2,10.26291861611,0,0,0,1.0,1.0,0.0413224249969669,0.156256992032463,False,False,False
Y71A12B.3,0.798363434896905,0.999999378271023,-12.7834010406256,-13.9602007466525,7,2,1.51620063424092,0,0,0,0.371747712496089,1.0,0.945454337588064,0.999999999918703,False,False,False
Y71A12B.8,0.0448878522846194,0.17793887179079,-7.41839064005792,-13.0927511465236,7,2,1.46963157027312,0,0,0,0.0061693694597203,0.113359726034937,0.759630357826855,0.999999999918703,False,False,False
usp-3,0.425769824277963,0.825555884817897,-17.9031511137306,-20.3629558237068,7,2,3.81580132670449,0,0,0,0.103905224010246,0.574285881804478,0.942083606477118,0.999999999918703,False,False,False
Y71A12B.10,0.834001153294139,0.999999378271023,-12.384621451244,-13.4386470463139,7,2,1.38413651010312,0,0,0,0.352227115234272,0.99678930630906,0.999190382926875,0.999999999918703,False,False,False
Y71A12B.11,0.0005926919194915,0.005522402069665,-26.3989634877338,-37.2572547958161,7,2,29.26768135686,0,0,0,0.124776517386278,0.627483191814997,0.0005435100551554,0.004614944559017,False,False,False
Y71A12B.12,0.074318432017535,0.258967905791045,-62.184229521815,-67.2005002465426,7,2,1722.24764534603,0,0,0,0.013635518720326,0.189592725249735,0.695629745254956,0.999999999918703,False,False,False
Y71A12B.15,0.0692473374145581,0.246406709085934,-16.9542810713942,-22.0640706303092,7,2,5.60585135241333,0,0,0,0.160363408322113,0.713206060824001,0.0873662888845802,0.273936591269377,False,False,False
Y71A12C.2,0.142772881420247,0.405917823590777,-6.08910076252012,-10.2161865831555,7,2,0.839803766497541,0,0,0,0.0243955194748292,0.265876684920351,0.842888299317023,0.999999999918703,False,False,False
Y73F4A.1,0.904449343491058,0.999999378271023,-31.0041613126423,-31.790852382296,7,2,31.7891071196187,0,0,0,0.847906583831752,1.0,0.742612119470118,0.999999999918703,False,False,False
Y73F4A.2,0.124647979772854,0.367862285048644,-13.4191507828938,-17.7354375782773,7,2,3.00584810145886,0,0,0,1.0,1.0,0.0105550230981062,0.0529476567352052,False,False,False
lgc-52,0.0012883465909622,0.0106166377571646,-11.6233042069183,-21.5880807175593,7,2,5.63640355112707,0,0,0,0.0046060455153483,0.0934180150785306,0.0271290035973602,0.112998824072097,False,False,False
Y73F8A.5,0.874423659296266,0.999999378271023,-45.0592390982209,-45.965524456831,7,2,109.027136249778,0,0,0,0.615184674385507,1.0,0.839660085111634,0.999999999918703,False,False,False
Y73F8A.13,0.990506562616164,0.999999378271023,-55.1960550275401,-55.4670307435331,7,2,333.476624218702,0,0,0,1.0,1.0,0.862149062861385,0.999999999918703,False,False,False
Y73F8A.23,0.124535750579748,0.367627508125549,-1.72203157868736,-6.03956516256104,7,2,0.245121205313637,0,0,0,0.093137880577309,0.542985261495312,0.273846533972641,0.620086248565575,False,False,False
Y73F8A.24,0.986171866268966,0.999999378271023,-42.1957771224767,-42.5150358147271,7,2,64.2089992884492,0,0,0,0.950188955602862,1.0,0.910840692264804,0.999999999918703,False,False,False
ntl-11,0.994825376019694,0.999999378271023,-44.1031940884837,-44.3120894772967,7,2,76.1343775488374,0,0,0,0.905206765344623,1.0,0.974531028656689,0.999999999918703,False,False,False
Y73F8A.26,0.0001458752501429,0.0016544193682641,-70.1870002045389,-82.6353907408332,7,2,4119.69059854167,0,0,0,0.00802372824385,0.135481995083956,0.0016179887897701,0.0115760414376052,False,False,False
Y73F8A.27,0.962061519819522,0.999999378271023,-45.0911051222515,-45.5942213374838,7,2,95.6739316480957,0,0,0,1.0,1.0,0.772132283504518,0.999999999918703,False,False,False
acr-24,0.56193407478848,0.940476994328825,-3.67134054251838,-5.62809700818379,7,2,0.248854652920384,0,0,0,0.867789802559742,1.0,0.304301014791249,0.662172518081281,False,False,False
Y73F8A.32,0.562561827928024,0.940891322634121,-13.0603817401144,-15.0149813591497,7,2,1.78744971299223,0,0,0,0.160516802631474,0.713206060824001,0.969054833002781,0.999999999918703,False,False,False
tag-349,0.989982946631696,0.999999378271023,-56.6323829283494,-56.9097368678336,7,2,379.928545590158,0,0,0,1.0,1.0,0.899358286751966,0.999999999918703,False,False,False
Y73F8A.35,0.106250748047912,0.330433037991701,-10.6647190141234,-15.2004083684082,7,2,2.08397388636135,0,0,0,1.0,1.0,0.0102943274748832,0.0519909576513242,False,False,False
Y75B8A.3,0.0164161395525809,0.0821447096505607,-12.7831648557042,-19.7211967503435,7,2,3.27927712975769,0,0,0,0.0568222655403828,0.421715615335459,0.04319726219656,0.161315490255725,False,False,False
lonp-2,0.0226924867393327,0.104682072814516,-20.9771613062609,-27.5143041755593,7,2,5.1123348882532,0,0,0,0.146178710532617,0.680421741156823,0.0264029565719049,0.1106275259629,False,False,False
lron-12,7.27874919109269e-102,3.42489411938214e-98,-154.687250980323,-395.513624974592,7,2,1694.67356878489,0,0,0,1.0,1.0,1.38126855693107e-151,1.9497986949639e-147,False,True,False
Y75B8A.6,0.423705233217812,0.823038815481304,-17.2375479577604,-19.7056915245102,7,2,3.54681271891364,0,0,0,0.12513909920088,0.628187597553209,0.854333187006847,0.999999999918703,False,False,False
Y75B8A.7,0.817350084512367,0.999999378271023,-45.4091765082581,-46.5212170484784,7,2,107.349636781357,0,0,0,1.0,1.0,0.483012082222783,0.89810456174536,False,False,False
Y75B8A.8,0.982919511060662,0.999999378271023,-47.7883827278098,-48.1388303033428,7,2,125.102332958752,0,0,0,1.0,1.0,0.869105327791689,0.999999999918703,False,False,False
Y75B8A.10,0.60188128632843,0.971766697679529,-24.1227252115693,-25.9441835272233,7,2,8.32534449489784,0,0,0,0.177320070590416,0.745843300492941,0.980236186344639,0.999999999918703,False,False,False
Y75B8A.11,0.195457735443882,0.501286590393503,-16.1200344290642,-19.7982123261174,7,2,3.23139709944969,0,0,0,1.0,1.0,0.0205709414850375,0.0905172724447599,False,False,False
Y75B8A.13,0.81938194302013,0.999999378271023,-40.6268594353637,-41.7318880512625,7,2,82.9692805723482,0,0,0,1.0,1.0,0.512468453148164,0.927231962302361,False,False,False
Y75B8A.14,0.97425217701105,0.999999378271023,-43.1904776141977,-43.6116650524803,7,2,89.1287267856234,0,0,0,0.71966931597365,1.0,0.980059999137736,0.999999999918703,False,False,False
Y75B8A.16,0.711387299340855,0.999999378271023,-31.462022734532,-32.9250426035176,7,2,22.3061732703799,0,0,0,0.28001989778985,0.932474847181298,0.944291371240169,0.999999999918703,False,False,False
