"","Gene","p","padj","loglik_full","loglik_red","df_full","df_red","mean","converge_impulse","converge_const","converge_sigmoid","impulseTOsigmoid_p","impulseTOsigmoid_padj","sigmoidTOconst_p","sigmoidTOconst_padj","isTransient","isMonotonous","allZero"
"C18H9.6","C18H9.6",0.160530336364945,0.411406975410391,-16.4620118656771,-20.4235143430952,7,2,3.50829319366594,0,0,0,0.358533941478912,1,0.11803006404205,0.304809163958648,FALSE,FALSE,FALSE
"ift-74","ift-74",0.141494406373806,0.375895274776079,-27.8259592924908,-31.9656627409573,7,2,9.58527863580121,0,0,0,0.72878663763865,1,0.0539075289120481,0.167788343539286,FALSE,FALSE,FALSE
"fln-2","fln-2",0.144143305181298,0.380975476056521,-47.0783265556666,-51.1919988740876,7,2,59.7224117777583,0,0,0,0.52785461799804,1,0.0735257022511343,0.213208325208892,FALSE,FALSE,FALSE
"C23F12.3","C23F12.3",0.100799257139935,0.292603340668506,-1.70353127569049,-6.31090331895828,7,2,0.190103984457748,0,0,0,0.131513247494301,0.952253329079106,0.160624418815813,0.382259165489121,FALSE,FALSE,FALSE
"C23F12.4","C23F12.4",0.999891741616041,0.999999975778061,-84.873279486497,-84.9157094716771,7,2,845.236094490005,0,0,0,0.968714774051093,1,0.999179071160793,0.999999999996723,FALSE,FALSE,FALSE
"C23G10.1","C23G10.1",0.630369257104218,0.972648468699523,-1.3457289793918,-3.07269571482007,7,2,0.0890897829632498,0,0,0,0.576831471762724,1,0.502344892812181,0.809380060620762,FALSE,FALSE,FALSE
"C23G10.2","C23G10.2",0.995159271090986,0.999999975778061,-65.5358936119831,-65.7389550002112,7,2,235.552628402119,0,0,0,0.991511011238854,1,0.942490530072749,0.999999999996723,FALSE,FALSE,FALSE
"C23G10.5","C23G10.5",0.000460194794301158,0.00326035165972324,-42.045988975098,-53.1933060200002,7,2,57.9935551811748,0,0,0,0.0155651239640359,0.294739068570297,0.00294739311167599,0.0156534273665993,FALSE,FALSE,FALSE
"C23G10.6","C23G10.6",0.45379044495218,0.818308601485927,-3.70459286120311,-6.05377021442378,7,2,0.20788701070088,0,0,0,0.41093004576831,1,0.404173836823754,0.716303184776338,FALSE,FALSE,FALSE
"C23G10.7","C23G10.7",0.986488640979193,0.999999975778061,-56.3717354932306,-56.6877625021124,7,2,77.442486197665,0,0,0,0.99472007128465,1,0.891501074684526,0.999999999996723,FALSE,FALSE,FALSE
"C23G10.8","C23G10.8",0.991854898543204,0.999999975778061,-71.1302501412012,-71.383882152621,7,2,350.975058044194,0,0,0,0.97145685971137,1,0.929870043736744,0.999999999996723,FALSE,FALSE,FALSE
"C23G10.10","C23G10.10",1.98381566939886e-09,3.54757247085208e-08,-11.1540713185471,-35.7732056555444,7,2,3.76226519557241,0,0,0,0.8631336040584,1,1.34082843945123e-10,2.78387546258621e-09,FALSE,TRUE,FALSE
"C23H3.2","C23H3.2",0.0358238440611222,0.131706112333483,-19.0544761561568,-25.0171957024376,7,2,3.98229931133891,0,0,0,0.427742041223594,1,0.0167321466040678,0.0662825752795861,FALSE,FALSE,FALSE
"C23H3.3","C23H3.3",0.970064434910348,0.999999975778061,-56.9331007553255,-57.3841850897919,7,2,133.647989129574,0,0,0,0.715248356050495,1,0.972279275433465,0.999999999996723,FALSE,FALSE,FALSE
